@relation dataset_day_16
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute prediction_class {'byte_0','byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',257,15961,102786,32269,29347,'byte_10000'
'time_0',15961,102786,32269,29347,32763,'byte_10000'
'time_0',102786,32269,29347,32763,26978,'byte_500'
'time_0',32269,29347,32763,26978,37,'byte_10000'
'time_0',29347,32763,26978,37,58674,'byte_10000'
'time_0',32763,26978,37,58674,65627,'byte_10000'
'time_1',26978,37,58674,65627,31934,'byte_10000'
'time_1',37,58674,65627,31934,32626,'byte_10000'
'time_1',58674,65627,31934,32626,32471,'byte_500'
'time_1',65627,31934,32626,32471,116,'byte_10000'
'time_1',31934,32626,32471,116,54897,'byte_10000'
'time_1',32626,32471,116,54897,58778,'byte_4500'
'time_2',32471,116,54897,58778,4431,'byte_10000'
'time_2',116,54897,58778,4431,59072,'byte_500'
'time_2',54897,58778,4431,59072,365,'byte_10000'
'time_2',58778,4431,59072,365,29132,'byte_0'
'time_2',4431,59072,365,29132,0,'byte_0'
'time_2',59072,365,29132,0,0,'byte_10000'
'time_3',365,29132,0,0,32224,'byte_10000'
'time_3',29132,0,0,32224,21684,'byte_0'
'time_3',0,0,32224,21684,0,'byte_0'
'time_3',0,32224,21684,0,0,'byte_0'
'time_3',32224,21684,0,0,0,'byte_10000'
'time_4',21684,0,0,0,29295,'byte_0'
'time_4',0,0,0,29295,0,'byte_0'
'time_4',0,0,29295,0,0,'byte_0'
'time_4',0,29295,0,0,0,'byte_0'
'time_4',29295,0,0,0,0,'byte_0'
'time_4',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_0'
'time_5',0,0,0,0,0,'byte_10000'
'time_5',0,0,0,0,23198,'byte_0'
'time_6',0,0,0,23198,0,'byte_10000'
'time_6',0,0,23198,0,29295,'byte_0'
'time_6',0,23198,0,29295,0,'byte_0'
'time_6',23198,0,29295,0,0,'byte_0'
'time_6',0,29295,0,0,0,'byte_0'
'time_6',29295,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_0'
'time_7',0,0,0,0,0,'byte_10000'
'time_7',0,0,0,0,32224,'byte_0'
'time_7',0,0,0,32224,0,'byte_0'
'time_7',0,0,32224,0,0,'byte_0'
'time_7',0,32224,0,0,0,'byte_0'
'time_8',32224,0,0,0,0,'byte_10000'
'time_8',0,0,0,0,64462,'byte_10000'
'time_8',0,0,0,64462,29295,'byte_0'
'time_8',0,0,64462,29295,0,'byte_10000'
'time_8',0,64462,29295,0,29295,'byte_500'
