@relation dataset_p2p_rnd5_10_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',338952,10926,10926,-3602,7324,7813,15137,-8904,6233,13183,19416,-13110,6306,'byte_10000'
'time_0',10926,1018,7324,7813,15137,-8904,6233,13183,19416,-13110,6306,15635,21941,'byte_2500'
'time_0',7324,-6804,15137,-8904,6233,13183,19416,-13110,6306,15635,21941,-12282,9659,'byte_6500'
'time_0',15137,-3426,6233,13183,19416,-13110,6306,15635,21941,-12282,9659,-7933,1726,'byte_10000'
'time_1',6233,17690,19416,-13110,6306,15635,21941,-12282,9659,-7933,1726,11789,13515,'byte_2500'
'time_1',19416,-7209,6306,15635,21941,-12282,9659,-7933,1726,11789,13515,14001,27516,'byte_2500'
'time_1',6306,-5575,21941,-12282,9659,-7933,1726,11789,13515,14001,27516,-17168,10348,'byte_7000'
'time_1',21941,-689,9659,-7933,1726,11789,13515,14001,27516,-17168,10348,22483,32831,'byte_10000'
'time_1',9659,-31105,1726,11789,13515,14001,27516,-17168,10348,22483,32831,2459,35290,'byte_1500'
'time_1',1726,-21775,13515,14001,27516,-17168,10348,22483,32831,2459,35290,-33644,1646,'byte_7000'
'time_2',13515,25870,27516,-17168,10348,22483,32831,2459,35290,-33644,1646,454,2100,'byte_10000'
'time_2',27516,8248,10348,22483,32831,2459,35290,-33644,1646,454,2100,35658,37758,'byte_2500'
'time_2',10348,-4927,32831,2459,35290,-33644,1646,454,2100,35658,37758,-31414,6344,'byte_3000'
'time_2',32831,28946,35290,-33644,1646,454,2100,35658,37758,-31414,6344,2621,8965,'byte_3000'
'time_2',35290,-7319,1646,454,2100,35658,37758,-31414,6344,2621,8965,44007,52972,'byte_6000'
'time_2',1646,-50872,2100,35658,37758,-31414,6344,2621,8965,44007,52972,-46723,6249,'byte_10000'
'time_3',2100,31509,37758,-31414,6344,2621,8965,44007,52972,-46723,6249,43000,49249,'byte_6500'
'time_3',37758,-42905,6344,2621,8965,44007,52972,-46723,6249,43000,49249,2869,52118,'byte_10000'
'time_3',6344,-43153,8965,44007,52972,-46723,6249,43000,49249,2869,52118,-45759,6359,'byte_10000'
'time_3',8965,46613,52972,-46723,6249,43000,49249,2869,52118,-45759,6359,-4258,2101,'byte_6500'
'time_3',52972,4148,6249,43000,49249,2869,52118,-45759,6359,-4258,2101,451,2552,'byte_10000'
'time_4',6249,46697,49249,2869,52118,-45759,6359,-4258,2101,451,2552,59100,61652,'byte_2000'
'time_4',49249,-9534,52118,-45759,6359,-4258,2101,451,2552,59100,61652,-59532,2120,'byte_10000'
