@relation dataset_random10_10_der
@attribute time_class {'time_0','time_1','time_2','time_3','time_4','time_5','time_6','time_7','time_8','time_9','time_10','time_11','time_12','time_13','time_14','time_15','time_16','time_17','time_18','time_19','time_20','time_21','time_22','time_23'}
@attribute bandwidth_0 numeric
@attribute d_bandwidth_0 numeric
@attribute bandwidth_1 numeric
@attribute d_bandwidth_1 numeric
@attribute bandwidth_2 numeric
@attribute d_bandwidth_2 numeric
@attribute bandwidth_3 numeric
@attribute d_bandwidth_3 numeric
@attribute bandwidth_4 numeric
@attribute d_bandwidth_4 numeric
@attribute bandwidth_5 numeric
@attribute d_bandwidth_5 numeric
@attribute bandwidth_6 numeric
@attribute prediction_class {'byte_500','byte_1000','byte_1500','byte_2000','byte_2500','byte_3000','byte_3500','byte_4000','byte_4500','byte_5000','byte_5500','byte_6000','byte_6500','byte_7000','byte_7500','byte_8000','byte_8500','byte_9000','byte_9500','byte_10000'}
@data
'time_0',1505,32229,32229,26361,58590,-28903,29687,35189,64876,-64674,202,32452,32654,'byte_10000'
'time_0',32229,25936,58590,-28903,29687,35189,64876,-64674,202,32452,32654,15316,47970,'byte_10000'
'time_0',58590,-18283,29687,35189,64876,-64674,202,32452,32654,15316,47970,16903,64873,'byte_500'
'time_0',29687,3,64876,-64674,202,32452,32654,15316,47970,16903,64873,-64375,498,'byte_10000'
'time_0',64876,-296,202,32452,32654,15316,47970,16903,64873,-64375,498,53734,54232,'byte_10000'
'time_0',202,-21578,32654,15316,47970,16903,64873,-64375,498,53734,54232,-24506,29726,'byte_10000'
'time_1',32654,18244,47970,16903,64873,-64375,498,53734,54232,-24506,29726,87414,117140,'byte_10000'
'time_1',47970,-52267,64873,-64375,498,53734,54232,-24506,29726,87414,117140,-84910,32230,'byte_10000'
'time_1',64873,-31732,498,53734,54232,-24506,29726,87414,117140,-84910,32230,176,32406,'byte_500'
'time_1',498,21826,54232,-24506,29726,87414,117140,-84910,32230,176,32406,-32406,0,'byte_500'
'time_1',54232,29726,29726,87414,117140,-84910,32230,176,32406,-32406,0,0,0,'byte_500'
